47275	[0.71933544,0.21932662,0.61314714,0.55959797,0.54343307,0.17736971,0.26145434,0.06755805,0.6907774,0.747514]
47365	[0.4307363,0.36731935,0.5205872,0.85146224,0.19088125,0.18145144,0.40639925,0.18951285,0.068452835,0.5051464]
47530	[0.009696245,0.91796744,0.5498284,0.37523925,0.81168556,0.9251828,0.26613152,0.7854569,0.9845413,0.05198002]
48215	[0.32056916,0.9244813,0.74706936,0.522457,0.4063704,0.46747208,0.38583636,0.69800544,0.27608657,0.3576157]
48840	[0.25874114,0.49445665,0.20062196,0.19867778,0.6538321,0.6437303,0.8194922,0.27892542,0.7757627,7.7438354E-4]
49610	[0.3816073,0.26843655,0.5398749,0.025900602,0.45176244,0.5582007,0.14475441,0.8323146,0.9280697,0.6661612]
50915	[0.58999765,0.42440248,0.06471133,0.19075513,0.580199,0.708828,0.4229077,0.31521642,0.6322572,0.26046038]
51210	[0.6707319,0.44913304,0.7495649,0.678736,0.9490197,0.114433765,0.9112381,0.8490509,0.75750315,0.67306423]
51725	[0.5754677,0.49673116,0.89902675,0.0679127,0.3606757,0.59449327,0.9895997,0.76749456,0.10902572,0.09383619]
52370	[0.50168717,0.77959394,0.5714072,0.09319258,0.89955556,0.9615803,0.4476018,0.94182444,0.6510453,0.16292548]
53470	[0.9337188,0.747108,0.46486902,0.33268547,0.89111006,0.007913232,0.58899283,0.129753,0.11980367,0.77702296]
53520	[0.40727043,0.28016496,0.9645994,0.2584988,0.6749816,0.90316546,0.9409089,0.7199751,0.5983654,0.36895752]
53770	[0.50272787,0.9586443,0.9617511,0.1908257,0.6201129,0.020317316,0.68775153,0.74654484,0.815619,0.66240525]
54760	[0.77567446,0.81086814,0.2441827,0.2943616,0.6210871,0.6006168,0.2553228,0.48963535,0.6226951,0.627223]
54895	[0.07875991,0.6879078,0.44238412,0.036593914,0.029423833,0.23897195,0.4312961,0.7705755,0.08382392,0.5764619]
55005	[0.16431129,0.93682694,0.038241982,0.8936099,0.7125678,0.96730936,0.93815005,0.07175493,0.3350668,0.3115604]
58365	[0.2592281,0.74902916,0.63186204,0.7277901,0.9072565,0.8139514,0.46777594,0.14870262,0.27999914,0.14479458]
60420	[0.47706366,0.18870306,0.30337775,0.3993212,0.8561169,0.60925484,0.73723006,0.88167465,0.0135957,0.6084224]
60485	[0.6988443,0.59963846,0.3851843,0.46631217,0.054115295,0.62645817,0.86497676,0.20836604,0.5684769,0.6848867]
61665	[0.35825062,0.115496635,0.89302194,0.4795643,0.84569347,0.5925728,0.38032496,0.15970552,0.68046844,0.4735272]
62655	[0.6782645,0.42405224,0.28217936,0.9566109,0.27728724,0.7454324,0.2540605,0.19784284,0.5357362,0.28782928]
62790	[0.12511194,0.7302176,0.14666128,0.97675025,0.33849025,0.9757885,0.3711989,0.8857572,0.88061655,0.012978673]
64185	[0.0146968365,0.63145685,0.14030898,0.2920519,0.33652508,0.9283768,0.8313062,0.37537062,0.6275327,0.63180995]
64860	[0.7409091,0.30186927,0.4554491,0.07488072,0.69186175,0.12843013,0.59248185,0.09265053,0.93728054,0.9278101]
68405	[0.26268268,0.17352581,0.6895993,0.1369338,0.719849,0.68904734,0.6922209,0.6704376,0.24750042,0.39416194]
68760	[0.8269491,0.48289943,0.35676944,0.643196,0.7307755,0.48459435,0.4895674,0.17147088,0.13173449,0.99724174]
71090	[0.5915457,0.9728323,0.18538225,0.46678627,0.97965264,0.7722057,0.08663702,0.7562094,0.27976644,0.3462224]
71805	[0.46115017,0.9918928,0.7385076,0.3856913,0.10386801,0.38129342,0.019160867,0.46943367,0.5464405,0.44188023]
71830	[0.027400851,0.24828994,0.917945,0.8385538,0.11904931,0.9871478,0.8093766,0.92264545,0.46524096,0.6293832]
73345	[0.7901492,0.6157628,0.7253053,0.14681566,0.21029067,0.11764026,0.4371301,0.012015104,0.89361715,0.017859697]
74525	[0.6530582,0.8590815,0.31545496,0.8165742,0.49090278,0.18718314,0.91295516,0.41637695,0.124951124,0.17319727]
75710	[0.78235245,0.21457505,0.005689144,0.6871817,0.9670516,0.4960451,0.5443567,0.37622213,0.7121061,0.23094785]
75750	[0.81510377,0.88352704,0.9077581,0.7316327,0.24620461,0.7123337,0.6374055,0.3798375,0.42917323,0.016549826]
76430	[0.6149273,0.05564046,0.0069391727,0.864169,0.387941,0.10820198,0.5683973,0.6064923,0.37360513,0.6367351]
77405	[0.1824547,0.7375983,0.038780093,0.21031046,0.4357357,0.3554784,0.44441998,0.9848329,0.050760865,0.13166869]
77955	[0.36427712,0.9602951,0.7281823,0.6195117,0.64051425,0.7902359,0.22477984,0.7255963,0.47696364,0.43448567]
79570	[0.46889985,0.9064491,0.33524096,0.5214778,0.37930632,0.49259388,0.11978233,0.1962508,0.9757676,0.7754437]
82850	[0.89813733,0.10197544,0.7025447,0.96121466,0.96090364,0.9774841,0.02210164,0.65310335,0.008140922,0.5702412]
83465	[0.75730014,0.57688344,0.82106316,0.89603543,0.24915802,0.32423878,0.6768271,0.76730573,0.2752347,0.7929574]
84270	[0.6726754,0.85312915,0.5635487,0.5424888,0.52232254,0.86561203,0.45300615,0.2090416,0.05630362,0.6275153]
87020	[0.7775085,0.5676197,0.6710521,0.9383701,0.35117793,0.14948201,0.63645816,0.4046347,0.61626303,0.24663079]
87160	[0.708699,0.071718216,0.039565563,0.15936732,0.7433189,0.27608418,0.030923486,0.11530483,0.7170278,0.64023995]
89105	[0.05030501,0.98825693,0.25195825,0.5612925,0.27597845,0.6252949,0.48297417,0.21287227,0.0922575,0.9273639]
89770	[0.10074985,0.6821947,0.85335875,0.17004752,0.11041236,0.32826197,0.8652824,0.5641942,0.3773445,0.3658626]
92745	[0.52769494,0.11565077,0.80703163,0.94026756,0.30197275,0.6046488,0.40180242,0.068458915,0.3429588,0.6667613]
92750	[0.8683485,0.28887296,0.916458,0.6393944,0.41279137,0.85136044,0.74658704,0.4000293,0.94666123,0.4227996]
93540	[0.042569995,0.017964005,0.29788268,0.53078973,0.5136149,0.5770409,0.09770012,0.59670496,0.044290066,0.0058043003]
95065	[0.6034311,0.12539554,0.8043556,0.41527236,0.47961926,0.58356965,0.38216794,0.09840107,0.201455,0.14732194]
95400	[0.0047146836,0.45450026,0.5174307,0.87533736,0.3469816,0.9859123,0.17179479,0.80695117,0.14130883,0.68286014]
97755	[0.53321326,0.7806566,0.38747418,0.2624688,0.94225574,0.10902572,0.84466887,0.7844614,0.48923552,0.9389545]
99020	[0.57751524,0.11187792,0.84982514,0.6110369,0.5934191,0.61915493,0.11648476,0.047962308,0.39311647,0.8317206]
1	[0.19611728,0.05202961,0.3953097,0.89685524,0.62637115,0.7497915,0.60857844,0.49503136,0.11978507,0.3281095]
6	[0.08263242,0.80323005,0.23834312,0.745867,0.19873905,0.11225915,0.44719756,0.34004164,0.89823294,0.6054599]
11	[0.6048579,0.27496266,0.17844844,0.7516123,0.1342324,0.53587997,0.6074898,0.75745285,0.5215962,0.13246655]
26	[0.98789525,0.97350836,0.54112077,0.2721647,0.6550908,0.23898435,0.35404348,0.8480691,0.6095786,0.69201386]
41	[0.80099523,0.51368976,0.86394453,0.33631325,0.84118855,0.38425767,0.2706709,0.92246413,0.5373666,0.7167078]
66	[0.9526253,0.7236737,0.9353622,0.19330525,0.2408024,0.36113596,0.786837,0.5123606,0.470052,0.6272156]
71	[0.60640186,0.54161483,0.9520485,0.16851899,0.2699282,0.5227175,0.30967033,0.79015994,0.36007407,0.43515667]
76	[0.75585616,0.58848685,0.05086976,0.8167927,0.53910273,0.34691128,0.1557527,0.64987075,0.028527772,0.75124955]
86	[0.9394705,0.32138222,0.5512464,0.04036829,0.8641486,0.5646507,0.44335526,0.14612873,0.2331097,0.861509]
261	[0.59785384,0.8501605,0.9320707,0.95993197,0.81510854,0.98537934,0.2512678,0.66239953,0.71583617,0.6602015]
266	[0.22585326,0.5189385,0.41499215,0.9147541,0.41215244,0.4670576,0.42391017,0.4183299,0.482619,0.36377364]
276	[0.7959231,0.4820398,0.82125765,-0.0010435239,0.3197429,0.61376613,0.6395758,0.42941585,0.11656003,0.56965846]
291	[0.58563846,0.8367695,0.11296413,0.58195406,0.7831334,0.22066389,0.78443563,0.856071,0.21478367,0.39893895]
301	[0.45528996,0.4870026,0.64276725,0.091658354,0.55395925,0.51027197,0.34264207,0.9081389,0.94978815,0.18383066]
306	[0.24053419,0.017137598,0.8493079,0.09277038,0.8939503,0.022566425,0.6653708,0.37634695,0.0054123187,0.9587723]
316	[0.25222492,0.20849845,4.0230015E-4,0.85399073,0.92882305,0.39928925,0.97878355,0.9354333,0.2420177,0.0032375008]
331	[0.14746377,0.24819474,0.5835807,0.23976758,0.112075455,0.05526075,0.024554878,0.51913553,0.6581464,0.73976356]
361	[0.74527586,0.6417706,0.90207356,0.87826174,0.121660866,0.16178754,0.6116444,0.08997052,0.380795,0.9179482]
376	[0.9063926,0.11700585,0.9500049,0.3263463,0.73184854,0.22512771,0.7863939,0.92476165,0.84605247,0.37644008]
451	[0.1580688,0.50176215,0.40059912,0.7890276,0.18911414,0.5312789,0.47343963,0.30415028,0.8336608,0.1342783]
456	[0.97698206,0.5881267,0.7107107,0.8204961,0.9227937,0.21457373,0.40038526,0.4907651,0.27324453,0.67091525]
466	[0.5023217,0.9279899,0.45900515,0.7925549,0.76845646,0.361418,0.06994144,0.7394998,0.675981,-0.019719647]
481	[0.45163766,0.05268445,0.50523615,0.5296466,0.73276836,0.72307974,0.96489877,0.83108634,0.3013639,0.5461417]
486	[0.68666506,0.31799263,0.18021877,0.051676586,0.18586937,0.3892556,0.8859311,0.6415962,0.9270819,0.045749325]
491	[0.40592018,0.016292164,0.9016533,0.54635966,0.85726404,0.51305497,0.279924,0.029616594,0.6141804,0.2954434]
496	[0.08539012,0.9433264,0.19161125,0.7429546,0.28936446,0.2636563,0.87790114,0.41600934,0.384679,0.20617549]
501	[0.4396236,0.049543194,0.8609997,0.49623173,0.17599368,0.6239082,0.19857556,0.7084614,0.90586615,0.8417733]
511	[0.07181845,0.9637842,0.40575364,0.94394684,0.76695466,0.65803593,0.48876154,0.41712627,0.33810544,0.6583564]
526	[0.68892926,0.18518856,0.38733184,0.51539326,0.23456386,0.4697938,0.40827113,0.19793771,0.42106667,0.64331543]
531	[0.26637265,-0.0025961078,0.6559269,0.39168274,0.4493257,0.075803764,0.42591694,0.825307,0.5465795,0.6723391]
556	[0.38075432,0.229751,-0.0072611785,0.06582151,0.7385618,0.090767935,0.32828128,0.97603375,0.13504839,0.6626113]
566	[0.63198566,0.04626301,0.79697853,0.90294284,0.7399127,0.5903846,0.24579322,0.11670489,0.433343,0.5687819]
576	[0.5714073,0.4436753,0.0644239,0.71176356,0.07463474,0.68608326,0.71801054,0.8915012,0.771135,0.66896224]
596	[0.4225174,0.30287197,0.091881685,0.07269544,0.3695098,0.68344504,0.94687045,0.62114227,0.27720103,0.43426353]
606	[0.35539135,0.29916075,0.91927785,0.16188005,0.9411236,0.9212845,0.21898174,0.45503682,0.23618034,0.036435667]
631	[0.9657504,0.556934,0.26813433,0.39940792,0.79149073,0.24508865,0.82446223,0.3770896,0.2354097,0.5786842]
651	[0.628176,0.76502556,0.23908699,0.4163914,0.67583483,0.08720356,0.4656113,0.19406773,0.946386,0.47979343]
716	[0.18402673,0.12234403,1.9173502E-4,0.61711335,0.62018746,0.10129901,0.47941536,0.22673246,0.39042106,0.19267231]
726	[0.539021,0.18779972,0.31429502,0.3823955,0.98855704,0.6625966,0.15365186,0.11616189,0.28130585,0.47107628]
751	[0.09840772,0.91311365,0.4964162,0.43483678,0.14883085,0.8829939,0.33757612,0.081370756,0.53032446,0.6043431]
766	[0.52398336,0.49209085,0.7587671,0.8707105,0.87851,0.23021774,0.15588558,0.068706326,0.67662853,0.60804504]
791	[0.71885455,0.2502142,0.1125242,0.91903067,0.9813813,0.742542,0.9164251,0.58867097,0.3976251,0.6639599]
811	[0.0077375085,0.027615726,0.7543394,0.70670795,0.45262513,0.7434727,0.8734006,0.9260324,0.51227266,0.14501484]
826	[0.70365167,0.15043296,0.8590538,0.18757677,0.23087543,0.7632515,0.85512125,0.07056202,0.81035626,0.7690596]
901	[0.92052984,0.2133837,0.8724085,0.82081264,0.75947154,0.7405315,0.41087437,0.23413257,0.80794597,0.6292538]
906	[0.62292534,0.77612144,0.721816,0.32853004,0.28256917,0.8262742,0.94587445,0.38824424,0.20307367,0.49898624]
911	[0.8794949,0.101192415,0.21798207,0.56101227,0.24962445,0.8388342,0.4825986,0.93049765,0.11473261,0.70624375]
956	[0.1962491,0.088843346,0.9090035,0.21516305,0.10185945,0.70559895,0.6849817,0.63299,0.7262577,0.5604285]
1016	[0.2929564,0.36538234,0.087975055,0.6378814,0.6389565,0.6727161,0.46257314,0.3558973,0.8992738,0.24840675]
1056	[0.42250156,0.17588925,0.2331347,0.37849674,0.47252578,0.8465468,0.54243505,0.8689138,0.38305852,0.5780594]
1091	[0.9168138,0.5444299,0.6714157,0.30119228,0.38031223,0.3979246,0.4190654,0.63653934,0.23313226,0.5444008]
1116	[0.45255518,0.87594384,0.25625318,0.9727678,0.950959,0.8391714,0.8120921,0.8807446,0.25758907,0.26867628]
1216	[0.79705995,0.5984784,0.32114214,0.47138268,0.9592513,0.42682883,0.25425714,0.21195745,0.55087245,0.050483987]
1271	[0.55768514,0.47424752,0.8425857,0.06403583,0.3830726,0.35877478,0.36681303,0.8962237,0.04091849,0.05602135]
1316	[0.14420374,0.5952098,0.6977068,-0.0024804487,0.39458585,0.5186365,0.016834246,0.5290421,0.8314267,0.6988749]
1336	[0.4934493,-0.0019436181,0.25406662,0.2851673,0.058031123,0.4990599,0.8611485,0.5284828,0.5933502,0.06651995]
1371	[0.8327221,0.3725016,0.33404553,0.029012803,0.6481128,0.20422214,0.47220123,0.4019525,0.52175826,0.49123904]
1411	[0.8440459,0.048649807,0.31322008,0.4957128,0.718449,0.019825598,0.9082972,0.70900947,0.345319,0.47324705]
1531	[0.9880762,0.45593587,0.40127292,0.77809376,0.13864785,0.2590789,0.2779962,0.86058664,0.16386497,0.32986888]
1626	[0.694411,0.28958315,0.8298364,0.47106388,0.18926549,0.1458638,0.27402684,0.35056967,0.8493549,0.00542055]
1636	[0.45632556,0.28540674,0.115652405,0.77774525,0.13058892,0.8488252,0.7746157,0.3951388,0.31232342,0.8755541]
1771	[0.6464572,0.4000896,0.1317428,0.064879775,0.07547283,0.54954493,0.75036687,0.16824628,0.41930768,0.66680914]
1816	[0.089167565,0.14832291,0.522535,0.5428177,0.41982305,0.52535766,0.80932933,0.024278266,0.90167636,0.8629722]
1821	[0.076422274,0.16568094,0.8218371,0.5989946,0.090164,0.15089378,0.6639166,0.04435099,0.39501402,0.56402135]
1846	[0.6040843,0.78377575,5.9352466E-4,0.7912807,0.25596938,0.09266987,0.90544635,0.3054364,0.003131544,0.40384868]
1911	[0.046992637,0.88518226,0.028570859,0.8825368,0.85526514,0.5786694,0.54064757,0.39615378,0.6119152,0.33787543]
1966	[0.010072746,0.3060605,0.60471076,0.047630705,0.82470894,0.22652623,0.257217,0.36656567,0.02190119,0.1358021]
2071	[0.9492186,0.41966853,0.6198445,0.4935269,0.76209974,0.0021253142,0.631109,0.53079396,0.023175966,0.098296255]
2101	[0.088456824,0.9635679,0.1509815,0.07273877,0.43182403,0.028081864,0.579279,0.3504476,0.117383525,0.059867125]
2136	[0.9197065,0.6533638,0.2676087,0.38280085,0.6819914,0.22797829,0.4363041,0.82807934,0.37659112,0.38104168]
2181	[0.17396243,0.3831036,0.11648295,0.72365654,0.23989412,0.23605312,0.07324899,0.19377112,0.82843244,0.7015757]
2191	[0.19373623,0.12963979,0.9593442,0.75063723,0.6804159,0.3494204,0.94472206,0.6836529,0.36097354,0.2220482]
2201	[0.09990674,0.60474855,0.366349,0.80513394,0.57255197,0.5907958,0.43924993,0.81711704,0.9665123,0.34557804]
2321	[0.5261066,0.9637951,0.2926273,0.84494656,0.68046975,0.15793367,0.30282444,0.78106594,0.08371284,0.09033755]
2351	[0.26203498,0.3915984,0.37730306,0.44378272,0.35836357,0.5461137,0.9820605,0.5685379,0.19997604,0.769432]
2556	[0.9689727,0.50170445,0.9692626,0.53277934,0.42150295,0.31722024,0.9074869,0.026289387,0.56867725,0.51730216]
2656	[0.8143514,0.87229323,0.7859286,0.41240856,0.35107374,0.8333526,0.8201342,0.82247293,0.8781848,0.43790522]
2746	[0.6428987,0.2683469,0.5704204,0.31244898,0.08456722,0.09093595,0.4409654,0.73355377,0.3256869,0.39821127]
2996	[0.6954688,0.49056116,0.45598182,0.31907445,0.74925905,0.88970494,0.15710823,0.9059845,0.42442638,0.64266706]
3141	[0.13407399,0.65990716,0.5086243,0.13773847,0.5059314,0.7445582,0.6844505,0.8350964,0.2907733,0.58404887]
3236	[0.42526877,0.23280296,0.54435223,0.15355667,0.15641646,0.56201136,0.2903614,0.72225213,0.67227656,0.088207506]
3306	[0.41547608,0.795835,0.41373858,0.36974293,0.63864046,0.8903707,0.31609258,0.45605126,0.7410778,0.75904024]
3311	[0.41857058,0.16607636,0.94444036,0.34895983,0.7842473,0.35843924,0.8112862,0.5502857,0.1387764,0.22423756]
3431	[0.37447223,0.5865757,0.04849722,0.4691639,0.44324034,0.7753725,0.5921311,0.6354678,0.18514211,0.34462735]
3556	[0.95906055,0.29728574,0.42425114,0.8170253,0.02510878,0.38708943,0.46956,0.24501611,0.5822226,0.8924158]
3646	[0.532631,0.70768815,0.38206145,0.097484834,0.7617911,0.66536176,0.70678514,0.6057182,0.21825379,0.11792061]
3841	[0.019650789,0.31879947,0.46938235,0.01270837,0.4638676,0.6728516,0.23623735,0.4088495,0.4088424,0.04112146]
4071	[0.38476694,0.898886,0.216187,0.87775224,0.7447987,0.87208813,0.26074094,0.0077728387,0.335693,0.5969128]
4116	[0.80364716,0.104701936,-0.015272779,0.80213094,0.9693413,0.5730299,0.27505618,0.3162447,0.88710034,0.12953247]
4136	[0.29835844,0.5045887,0.7119479,0.3189745,0.41627198,0.7919353,0.2546276,0.022051882,0.4419716,0.64231706]
4151	[0.8692988,0.650271,0.8613551,0.88650244,-0.0048472406,0.4962165,0.37916616,0.10900474,0.40815052,0.3578751]
4291	[0.74336576,0.5796236,0.82635623,0.17746648,0.6759045,0.92224276,0.46262115,0.12316381,0.15597318,0.8175437]
4361	[0.58753985,0.42745364,0.9792125,0.18210587,0.49247712,0.56268936,0.39242294,0.36003646,0.87780625,0.18953556]
4501	[0.3431598,0.2672147,0.14379601,0.7757587,0.056946862,0.3047165,0.89601415,0.34816277,0.115084805,0.15030657]
4581	[0.049083997,0.8118982,0.15067686,0.027213128,0.7882248,0.36618343,0.033124007,0.31821087,0.05259825,0.37156868]
4636	[0.7796065,0.9598182,0.760656,0.4987056,0.7950225,0.749643,0.3136813,0.51696026,0.7266523,0.259936]
4711	[0.6226856,0.6683961,0.29399097,-0.009158527,0.71871126,0.39605033,0.7147848,0.07713662,0.94869393,0.031885937]
4991	[0.22482501,0.6058456,0.44741738,0.49373943,0.89370894,0.06802968,0.64639026,0.5357963,0.22431993,0.08817837]
5056	[0.37862316,0.88762933,0.83106065,0.9004905,0.4942868,0.9248909,0.325426,0.5619137,0.3271576,0.34199107]
5391	[0.39907536,0.2859829,0.4482286,0.16675773,0.16989648,0.19741704,0.8155328,-0.017165218,0.8894587,0.604971]
5481	[0.04945793,0.88477165,0.8380854,0.7339225,0.6256552,0.6303079,0.7772511,0.47310737,0.10458797,0.69732785]
5721	[0.23509687,0.90037024,0.9241414,0.46994922,0.072278924,0.61011267,0.49027264,0.5279917,0.7507843,0.7416892]
6236	[0.23928237,0.46447635,0.4778558,0.3671751,0.28842482,0.9305312,0.54730034,0.42898574,0.857742,0.11567857]
6266	[0.23377007,0.55345035,0.3798183,0.3264073,0.34784538,0.5803809,0.17899841,0.97716963,0.5711788,0.8597626]
6581	[0.4091421,0.16411135,0.5318179,0.334748,0.50874436,0.3355395,0.4544075,0.029686745,0.59819233,0.98078823]
6796	[0.69486415,0.38973433,0.5309724,0.84218025,0.10170759,0.8837826,0.5466725,0.15842755,0.8428732,0.28876647]
6836	[0.88450545,0.8854803,0.4320312,0.6462078,0.9664164,0.92541516,0.80193233,0.41363382,0.9756945,0.12762383]
6881	[0.8924042,0.46821812,0.009999805,0.7415772,0.3141869,0.94669646,0.92578447,0.0051548826,0.3421373,0.751805]
6901	[0.24787284,0.770467,0.6814809,0.37658897,0.1836876,0.36805782,0.0989348,0.45105255,0.7170575,0.037155077]
6906	[0.29112446,0.91283584,0.49283335,0.82972395,0.37155822,0.02790261,0.7864614,0.02437089,0.8750724,0.7488096]
7266	[0.0056197345,0.95645165,0.35214037,0.84279454,0.8260291,0.2733549,0.06675512,0.21657012,0.811923,0.57952756]
7456	[-0.008160021,0.75193506,0.4478941,0.6735528,0.09521847,0.38154137,0.38285202,0.25127265,0.67056656,0.9721746]
7561	[0.7496048,0.59017473,0.05684776,0.18226649,0.8005581,0.80168617,0.089584514,0.89787334,-0.0060901092,0.90454394]
7581	[0.17832951,0.05082928,0.07920206,0.5156264,0.7252103,0.24169585,0.13002591,0.0070908275,0.51841235,0.9433839]
7601	[0.95892984,0.95923233,0.5659451,0.5299779,0.8049849,0.08935325,0.5977432,0.29092464,0.33218354,0.9536435]
7956	[0.5255002,0.6575205,0.22137216,0.21101826,0.84318274,0.8481358,0.8940362,0.8325224,0.25672117,0.15431626]
8016	[0.19872195,0.6079593,0.5808888,0.42987016,0.0034856873,0.082646474,0.7406205,0.32167673,0.17865174,0.6056102]
8046	[0.23229024,0.29801738,0.7797742,0.30359206,0.36259076,0.5546038,0.4871753,0.3783165,0.26373732,0.93981284]
8161	[0.4236737,0.9646262,0.5667835,0.8531366,0.17865095,0.20673777,0.74675536,0.21582104,0.026993036,0.34295878]
8801	[0.6941628,0.6014439,0.3582438,0.5822946,0.9140184,0.030418746,0.24751039,0.15091175,0.3395459,0.6312046]
8846	[0.58970153,0.53956133,0.9064808,0.9714912,0.732136,0.12641932,0.1620163,0.6125135,0.0058534765,0.2460683]
9151	[0.9011828,0.28551367,0.20897372,0.59632826,0.6005972,0.64438313,0.27385896,0.061415665,0.9041125,0.17994592]
9181	[0.6975044,0.6677332,0.48907176,0.3113098,0.7941268,0.0016418723,0.7433949,0.45455238,0.59255064,0.81524146]
9186	[0.123060286,0.31454197,0.63030535,0.07714969,0.4363027,0.88089085,0.3198657,0.9243224,0.035317376,0.90786034]
9326	[0.4840578,0.1924362,0.8733225,0.9085009,0.84545326,0.28528824,0.21063398,0.73704433,0.54606414,0.66372895]
10156	[0.14778517,0.027080186,0.21668299,0.5633475,0.14455971,0.27509654,0.62167114,0.4822922,0.7481064,0.022289775]
10276	[0.8476704,0.31284553,0.3952781,0.13373049,0.00975652,0.97069985,0.51114094,0.5768659,0.24521884,0.9019229]
10431	[0.8930697,0.7684328,0.85985494,0.010952102,0.12604311,0.5515912,0.6156503,0.5377702,0.10519341,0.78847235]
10931	[0.9237584,0.61452407,0.189999,0.076936,0.17231071,0.6337407,0.60648775,0.60838044,0.62638074,0.07179605]
11536	[0.65520895,0.6477952,0.4380351,0.026858835,0.12215105,0.14677572,0.31779012,0.97818655,0.19761969,0.90165454]
12156	[0.06431689,0.38548377,0.07316695,0.9002018,0.83536416,0.13470349,0.5167305,0.22365278,-0.0011090001,0.585781]
12616	[0.04738038,0.80835825,0.26770157,0.5326886,0.53798497,0.56186163,0.93821204,0.33143923,0.73915565,0.78839475]
13486	[0.48988762,0.4220621,0.91680133,0.7957084,0.4911265,0.40119585,0.8553051,0.8126736,0.7652941,0.015871411]
13616	[0.18438177,0.60541856,0.57134855,0.3646287,0.1818842,0.57271636,0.047125544,0.3767899,0.07085262,0.16497257]
13741	[0.059897505,0.8477567,0.3076106,0.15527102,0.04254099,0.77454543,0.15355119,0.8568231,0.96667206,0.9163245]
15031	[0.4417969,0.22065511,0.13004866,0.8128929,0.7440634,0.72605824,0.5258002,0.2693587,0.2239854,0.45901898]
15456	[0.29502073,0.058919616,0.2351537,0.57730174,0.9564236,0.9309218,0.88077855,0.065961696,0.20336553,0.36910212]
15886	[0.6353495,0.46308628,0.47149053,0.04490067,0.9637994,0.3415023,0.055783436,0.40607,0.23310238,0.07058788]
16271	[0.8353057,0.07948228,0.7477728,0.48946282,0.8775556,0.06509709,0.5724685,0.83542156,0.81378096,0.6574382]
16366	[0.61666906,0.41403005,0.9199696,0.6908208,0.14988343,0.5695711,0.8030734,0.10660752,0.41821823,0.25568464]
16381	[0.6921517,0.06433104,0.49919644,0.85387474,0.54321057,0.008887644,0.6588464,0.63286537,0.19566238,0.94076854]
16641	[0.49415106,0.9119857,0.16290149,0.7851779,0.11882751,0.3596972,0.2889629,0.9053426,0.21509461,0.4397908]
16836	[0.7788932,0.6522557,0.21392258,0.27976847,0.37279332,0.9785037,0.14125548,0.40013725,0.4100845,0.2920084]
17106	[0.13043526,0.18184581,0.48757863,0.7075084,0.28196865,0.0046582767,0.25077394,0.7966512,0.35614148,0.6434953]
17206	[0.76936185,0.15879188,0.95643884,0.1479912,0.22950864,0.31926164,0.47660682,0.47791713,0.65108526,-0.0011484614]
19041	[0.511195,0.3705222,0.22184668,0.42783773,0.43729338,0.23945072,0.19323598,0.5759551,0.24043527,0.45094597]
19221	[0.47131205,0.9308194,0.12547663,0.63654566,0.28916752,0.3846777,0.37716278,0.19906756,0.8213208,0.39995426]
19491	[0.12679586,0.92920566,0.3630307,0.55107325,0.44209906,0.25621966,0.42291713,0.3604009,0.19932851,0.5924641]
19761	[0.06794769,0.8202224,0.26202765,0.32392803,0.4122135,0.17088157,0.4625201,0.4714317,0.7583867,0.09975225]
20281	[0.17461696,0.6792641,0.17036706,0.751727,0.3393122,0.6647263,0.49368438,0.81026685,0.15622054,0.31963918]
20531	[0.6841303,0.2641871,0.57717556,0.016028665,0.74391556,0.4204288,0.78156894,0.26722142,0.14260921,0.7161086]
20901	[0.734606,0.28973386,0.5656456,0.30204198,0.8586647,0.2968911,0.018772349,0.023427192,0.7251702,0.46356818]
20986	[0.80129534,0.19378468,0.75236344,0.4455957,0.48710844,0.8768165,0.5177371,0.3396033,0.7640255,0.045327008]
21301	[0.05427909,0.80727744,0.30597436,0.23394513,0.40937388,0.37985802,0.9664651,0.8365605,0.09439492,0.5777844]
21621	[0.34924436,0.5722693,0.99742675,0.623809,0.9374536,0.38766026,0.18235838,0.35303295,0.24449813,0.77326536]
22336	[0.8485346,0.9687635,0.28670418,0.6598886,0.9325321,0.13973522,0.8610667,0.6765064,0.6276871,0.12457597]
22456	[0.53475964,0.63065434,0.025198221,0.47677505,0.15712476,0.71659935,0.9094876,0.42868567,0.860973,0.39204884]
22941	[0.12546325,0.13978112,0.15251255,0.5995157,0.84528303,0.17414427,0.32906938,0.032073498,0.94683635,0.45849013]
23196	[0.62382007,0.29821587,0.41866708,0.20713127,0.42662394,0.1284306,0.44228244,0.47376454,0.83836555,0.5595623]
23576	[0.36367297,0.2968377,0.06539893,0.19983017,0.16685677,0.48472667,0.312541,0.45646346,0.6767831,0.8259187]
23796	[0.5708972,0.17144418,0.40569735,0.37230837,0.8784139,0.5134506,0.3637148,0.19140244,0.81756246,0.05545771]
24126	[0.5024246,0.6630242,0.99643016,0.8561933,0.3371743,0.965917,0.53804183,0.26386976,0.4362179,0.5088215]
24396	[0.8636652,0.0033233166,0.92908895,0.69536865,0.12701046,0.42230654,0.0075962543,0.45287108,0.8739419,0.61652505]
24651	[0.7716774,0.24610889,0.09235287,0.9422152,0.59748137,0.9518125,0.56816375,0.5161115,0.4820516,0.05204892]
25156	[0.093895555,0.640481,0.21211898,0.24879467,0.1848427,0.14051831,0.75849843,0.37921572,0.33701956,0.630365]
